,ACCIDENT_YEAR,BICYCLE_ACCIDENT,COLLISION_DATE,COLLISION_SEVERITY,COLLISION_TIME,COUNT_BICYCLIST_INJURED,COUNT_BICYCLIST_KILLED,DAY_OF_WEEK,DIRECTION,DISTANCE,INTERSECTION,LATITUDE,LONGITUDE,NUMBER_INJURED,NUMBER_KILLED,PRIMARY_RD,PROC_DATE,SECONDARY_RD,WEATHER_1,MONTH,DAY
191,2017,Y,20170511,3,1605,1,0,4,,0.0,Y,37.772985,-122.445916,1,0,FELL ST,20170612,MASONIC AV,A,05,11
192,2017,Y,20170518,3,858,1,0,4,,0.0,Y,37.786603,-122.436752,1,0,BUSH ST,20170612,PIERCE ST,A,05,18
193,2017,Y,20170519,3,930,1,0,5,,0.0,Y,37.790349,-122.400028,1,0,MARKET ST,20170613,SUTTER ST,A,05,19
194,2017,Y,20170516,2,2350,1,0,2,,0.0,Y,37.780511,-122.41698,1,0,MCALLISTER ST,20170731,LARKIN ST,A,05,16
195,2017,Y,20170518,4,1211,1,0,4,E,24.0,N,37.77528,-122.41592,1,0,MISSION ST,20170613,10TH ST,A,05,18
196,2017,Y,20170512,3,1655,1,0,5,,0.0,Y,37.768483,-122.405853,1,0,ALAMEDA ST,20170613,SAN BRUNO AV,A,05,12
197,2017,Y,20170512,3,918,1,0,5,,0.0,Y,37.768149,-122.422214,1,0,14TH ST,20170613,VALENCIA ST,A,05,12
198,2017,Y,20170517,4,1753,1,0,3,E,5.0,N,37.772538,-122.410128,1,0,HARRISON ST,20170614,9TH ST,A,05,17
199,2017,Y,20170517,3,1905,1,0,3,W,339.0,N,37.785718,-122.405883,1,0,MARKET ST,20170614,4TH ST,A,05,17
200,2017,Y,20170530,3,1954,1,0,2,,0.0,Y,37.709004,-122.41597,1,0,VELASCO AV,20170613,CALGARY ST,B,05,30
201,2017,Y,20170512,4,1106,1,0,5,,0.0,N,37.767618,-122.430919,1,0,14TH ST,20170614,MINNA,A,05,12
202,2017,Y,20170510,4,1032,1,0,3,S,24.0,N,37.774355,-122.391565,1,0,4TH ST,20170614,CHANNEL ST,A,05,10
203,2017,Y,20170529,2,1805,1,0,1,,0.0,Y,37.766067,-122.477419,1,0,MARTIN LUTHER KING JR DR,20170614,CROSSOVER DR,A,05,29
204,2017,Y,20170505,4,850,1,0,5,,0.0,Y,37.774319,-122.42022,1,0,MARKET ST,20170619,12TH ST,A,05,05
205,2017,Y,20170508,4,815,1,0,1,W,168.0,N,37.778724,-122.414757,1,0,MARKET ST,20170616,8TH ST,A,05,08
206,2017,Y,20170510,4,1100,1,0,3,W,52.0,N,37.761054,-122.440981,1,0,MARKET ST,20171012,HATTIE ST,A,05,10
207,2017,Y,20170526,0,2329,0,0,5,,0.0,Y,37.724005,-122.435332,0,0,MISSION ST,20170626,SAN JUAN AV,A,05,26
208,2017,Y,20170502,2,1752,1,0,2,N,30.0,N,37.780616,-122.390535,1,0,2ND ST,20170623,TOWNSEND ST,A,05,02
209,2017,Y,20170519,0,1736,0,0,5,,0.0,Y,37.748167,-122.420296,0,0,VALENCIA ST,20170619,CESAR CHAVEZ ST,A,05,19
210,2017,Y,20170519,4,2225,1,0,5,,0.0,Y,37.764312,-122.410356,1,0,17TH ST,20171206,BRYANT ST,A,05,19
211,2017,Y,20170515,3,2228,1,0,1,S,7.0,N,37.763698,-122.41515,1,0,FOLSOM ST,20170614,17TH ST,A,05,15
212,2017,Y,20170525,4,744,1,0,4,N,62.0,N,37.708887,-122.405231,1,0,BAYSHORE BL,20170614,SUNNYDALE AV,A,05,25
213,2017,Y,20170530,4,1759,1,0,2,N,11.0,N,37.796945,-122.406534,1,0,PACIFIC AV,20170629,BECKETT ST,B,05,30
214,2017,Y,20170524,3,930,1,0,3,,0.0,Y,37.723082,-122.451997,1,0,OCEAN AV,20171005,GENEVA AV,A,05,24
215,2017,Y,20170523,4,1840,1,0,2,E,82.0,N,37.783999,-122.408067,1,0,MARKET ST,20170614,5TH ST,A,05,23
216,2017,Y,20170515,2,800,1,0,1,,0.0,Y,37.748371,-122.410548,1,0,CESAR CHAVEZ,20170613,ALABAMA ST,A,05,15
217,2017,Y,20170519,3,1125,1,0,5,W,65.0,N,37.78878,-122.4423,1,0,SACRAMENTO ST,20170613,BRODERICK ST,A,05,19
218,2017,Y,20170507,4,920,1,0,7,,0.0,Y,37.782214,-122.41031,1,0,MARKET ST,20170613,6TH ST,A,05,07
219,2017,Y,20170516,3,2010,1,0,2,E,150.0,N,37.773848,-122.439287,1,0,FELL ST,20170613,BRODERICK ST,B,05,16
220,2017,Y,20170518,3,1749,1,0,4,,0.0,Y,37.787755,-122.420128,1,0,POLK ST,20170613,SUTTER ST,A,05,18
221,2017,Y,20170526,3,1933,1,0,5,,0.0,Y,37.78078,-122.399662,1,0,HARRISON ST,20170615,4TH ST,A,05,26
222,2017,Y,20170518,4,1726,1,0,4,N,185.0,N,37.765931,-122.478273,1,0,TRANSVERSE DR,20170613,MARTIN LUTHER KING DR,A,05,18
223,2017,Y,20170520,4,1346,1,0,6,,0.0,Y,37.779415,-122.484695,1,0,GEARY,20170613,25TH AV,A,05,20
224,2017,Y,20170501,3,613,1,0,1,,0.0,Y,37.769948,-122.419957,1,0,13TH ST,20170613,MISSION ST,A,05,01
225,2017,Y,20170501,4,1515,1,0,1,N,36.0,N,37.775586,-122.418714,1,0,MARKET ST,20170613,11TH ST,A,05,01
226,2017,Y,20170517,0,914,0,0,3,,0.0,Y,37.777638,-122.406725,0,0,FOLSOM ST,20170613,RUSS ST,A,05,17
227,2017,Y,20170513,4,1547,1,0,6,W,1.0,N,37.755174,-122.423227,1,0,22ND ST,20180322,GUERRERO ST,A,05,13
228,2017,Y,20170509,3,2109,1,0,2,,0.0,Y,37.791626,-122.412471,1,0,CALIFORNIA ST,20180322,TAYLOR ST,A,05,09
229,2017,Y,20170619,2,207,1,0,1,S,100.0,N,37.762223,-122.402343,1,0,RHODE ISLAND ST,20180319,18TH ST,A,06,19
230,2017,Y,20170419,4,1515,1,0,3,W,65.0,N,37.779345,-122.43361,1,0,GOLDEN GATE AV,20180720,STEINER ST,F,04,19
231,2017,Y,20170525,4,1811,1,0,4,,0.0,Y,37.774326,-122.417128,1,0,MISSION ST,20180720,11TH ST,A,05,25
232,2017,Y,20170527,3,1526,1,0,6,,0.0,Y,37.781279,-122.460015,1,0,GEARY BL,20180720,2ND AV,A,05,27
233,2017,Y,20170603,0,2101,0,0,6,,0.0,Y,37.766367,-122.452974,0,0,FREDERICK ST,20170809,STANYAN ST,A,06,03
234,2017,Y,20170601,0,1630,0,0,4,,0.0,Y,37.749699,-122.397288,0,0,CESAR CHAVEZ ST,20170809,EVANS ST,A,06,01
235,2017,Y,20170621,3,1327,1,0,3,,0.0,Y,37.74665,-122.449478,1,0,TWIN PEAKS BL,20170726,PANORAMA DR,A,06,21
236,2017,Y,20170604,4,1355,1,0,7,,0.0,Y,37.777918,-122.429943,1,0,FULTON ST,20170720,WEBSTER ST,A,06,04
237,2017,Y,20170612,3,1705,1,0,1,W,120.0,N,37.782191,-122.434172,1,0,ELLIS ST,20170720,STEINER ST,A,06,12
238,2017,Y,20170617,3,1025,1,0,6,S,125.0,N,37.774166,-122.429192,1,0,OAK ST,20170720,WEBSTER ST,A,06,17
239,2017,Y,20170616,4,1837,1,0,5,,0.0,Y,37.780535,-122.408177,1,0,6TH ST,20170720,MINNA ST,A,06,16
240,2017,Y,20170609,4,1647,1,0,5,,0.0,Y,37.79234,-122.39122,1,0,EMBARCADERO,20170721,HOWARD,A,06,09
241,2017,Y,20170615,3,1317,1,0,4,,0.0,Y,37.786811,-122.41993,1,0,POST ST,20170720,POLK ST,A,06,15
242,2017,Y,20170612,4,654,1,0,1,S,20.0,N,37.773044,-122.403233,1,0,7TH ST,20170720,BRANNAN ST,A,06,12
243,2017,Y,20170610,4,931,1,0,6,E,10.0,N,37.78008,-122.420168,1,0,MARKET ST,20170720,GRANT AV,A,06,10
244,2017,Y,20170615,3,1704,1,0,4,N,300.0,N,37.7818,-122.38843,1,0,EMBARCADERO,20170804,TOWNSEND ST,A,06,15
245,2017,Y,20170622,4,950,1,0,4,,0.0,-,37.773769,-122.408503,1,0,HARRISON ST,20170719,8TH ST,A,06,22
246,2017,Y,20170623,4,1135,1,0,5,,0.0,Y,37.745103,-122.392193,1,0,RANKIN ST,20170719,EVANS AV,A,06,23
247,2017,Y,20170630,3,920,1,0,5,,0.0,Y,37.782727,-122.406479,1,0,5TH ST,20170719,MISSION ST,A,06,30
248,2017,Y,20170629,4,940,1,0,4,,0.0,Y,37.765185,-122.417485,1,0,S VAN NESS AV,20170719,16TH ST,A,06,29
249,2017,Y,20170623,3,1925,1,0,5,,0.0,Y,37.777095,-122.410516,1,0,HOWARD ST,20170719,RAUSCH ST,-,06,23
250,2017,Y,20170624,4,1650,1,0,6,E,45.0,N,37.787654,-122.403449,1,0,MARKET ST,20170720,MARKET ST 880,A,06,24
251,2017,Y,20170622,4,1815,1,0,4,,0.0,Y,37.775586,-122.418714,1,0,MARKET ST,20170719,11TH ST,A,06,22
252,2017,Y,20170630,3,1149,0,0,5,S,74.0,N,37.780408,-122.479391,1,0,20TH AV,20170810,GEARY BL,A,06,30
253,2017,Y,20170629,4,1400,1,0,4,,0.0,-,37.780187,-122.427024,1,0,GOLDEN GATE AV,20170720,GOLDEN GATE AV 867,A,06,29
254,2017,Y,20170615,4,1238,1,0,4,,0.0,Y,37.767087,-122.413285,1,0,15TH ST,20170719,HARRISON ST,A,06,15
255,2017,Y,20170612,3,846,1,0,1,W,75.0,N,37.767618,-122.430919,1,0,14TH ST,20170724,SOUTH VAN NESS,A,06,12
256,2017,Y,20170625,3,2220,1,0,7,,0.0,Y,37.796701,-122.408446,1,0,STOCKTON ST,20170719,PACIFIC AV,A,06,25
257,2017,Y,20170612,4,715,1,0,1,,0.0,Y,37.806782,-122.412147,1,0,NORTHPOINT ST,20170719,POWELL ST,A,06,12
258,2017,Y,20170601,3,1610,1,0,4,,0.0,Y,37.76972,-122.404966,1,0,DIVISION ST,20170724,VERMONT ST,A,06,01
259,2017,Y,20170627,3,1700,1,0,2,W,94.0,N,37.792426,-122.397397,1,0,MARKET ST,20170724,BEALE ST,A,06,27
260,2017,Y,20170505,4,845,1,0,5,N,300.0,N,37.761424,-122.483413,1,0,25TH AV,20170728,JUDAH ST,A,05,05
261,2017,Y,20170711,4,737,2,0,2,,0.0,Y,37.772438,-122.422545,2,0,MARKET ST,20170815,VALENCIA ST,A,07,11
262,2017,Y,20170616,3,1830,1,0,5,W,55.0,N,37.785718,-122.405883,1,0,MARKET ST,20170726,4TH ST,A,06,16
263,2017,Y,20170622,4,1502,1,0,4,N,147.0,N,37.75903,-122.412493,1,0,HARRISON ST,20170728,20TH ST,A,06,22
264,2017,Y,20170601,3,1720,1,0,4,,0.0,Y,37.756925,-122.421129,1,0,21ST ST,20170802,VALENCIA,A,06,01
265,2017,Y,20170621,0,2000,0,0,3,,0.0,Y,37.767618,-122.430919,0,0,14TH ST,20170802,SOUTH VAN NESS,A,06,21
266,2017,Y,20170616,4,753,1,0,5,N,18.0,N,37.774287,-122.43596,1,0,SCOTT ST,20170726,FELL ST,A,06,16
267,2017,Y,20170602,0,1852,0,0,5,,0.0,Y,37.774985,-122.41317,0,0,HOWARD ST,20170809,9TH ST,A,06,02
268,2017,Y,20170609,3,1700,1,0,5,,0.0,Y,37.780067,-122.420339,1,0,MCALLISTER ST,20180321,VAN NESS AV,A,06,09
269,2017,Y,20170510,0,1856,0,0,3,,0.0,Y,37.731551,-122.439748,0,0,MONTEREY BL,20170720,BADEN ST,A,05,10
270,2017,Y,20170620,0,908,0,0,2,,0.0,Y,37.77179,-122.423649,0,0,MARKET ST,20170721,OCTAVIA BL,A,06,20
271,2017,Y,20170621,3,2022,1,0,3,,0.0,Y,37.72819,-122.37072,1,0,JERROLD AV,20170720,JERROLD AV 1960,A,06,21
272,2017,Y,20170627,0,700,0,0,2,,0.0,Y,37.803551,-122.414888,0,0,CHESTNUT ST,20170720,COLUMBUS AV,A,06,27
273,2017,Y,20170706,2,615,1,0,4,,0.0,Y,37.742997,-122.388452,1,0,EVANS AV,20170906,PHELPS ST,B,07,06
274,2017,Y,20170603,4,1200,0,0,6,,0.0,Y,37.752692,-122.41096,1,0,24TH ST,20170809,ALABAMA ST,A,06,03
275,2017,Y,20170731,3,1730,1,0,1,E,45.0,N,37.780495,-122.412516,1,0,MARKET ST,20171024,7TH ST,F,07,31
276,2017,Y,20170729,4,849,2,0,6,S,20.0,N,37.782857,-122.466574,2,0,8TH AV,20170810,CLEMENT,A,07,29
277,2017,Y,20170728,3,1227,1,0,5,S,30.0,N,37.758002,-122.387337,1,0,ILLINOIS ST,20170906,22ND ST,A,07,28
278,2017,Y,20170726,3,813,1,0,3,,0.0,Y,37.794579,-122.396647,1,0,DRUMM ST,20170808,SACRAMENTO ST,A,07,26
279,2017,Y,20170715,3,2012,1,0,6,,0.0,Y,37.799184,-122.405696,1,0,KEARRY ST,20170808,CALIFORNIA,A,07,15
280,2017,Y,20170725,3,855,1,0,2,,0.0,Y,37.823486,-122.367571,1,0,5TH ST,20180510,RT 80,A,07,25
281,2017,Y,20170718,3,1709,1,0,2,N,222.0,N,37.771005,-122.41967,1,0,MISSION ST,20170810,PLUM ST,A,07,18
282,2017,Y,20170719,4,1820,1,0,3,W,50.0,N,37.764853,-122.423103,1,0,16TH ST,20170808,ALBION ST,A,07,19
283,2017,Y,20170717,2,1652,1,0,1,,0.0,Y,37.781232,-122.389758,1,0,TOWNSEND ST,20170810,COLIN P KELLY JR ST,A,07,17
284,2017,Y,20170727,3,1848,1,0,4,,0.0,Y,37.782164,-122.418997,1,0,TURK ST,20170902,POLK ST,A,07,27
285,2017,Y,20170728,4,2205,1,0,5,S,132.0,N,37.787972,-122.418465,1,0,LARKIN ST,20170808,SUTTER ST,A,07,28
286,2017,Y,20170704,4,2108,1,0,2,,0.0,Y,37.778258,-122.419809,1,0,VAN NESS AV,20180524,GROVE ST,A,07,04
287,2017,Y,20170715,3,1825,1,0,6,,0.0,N,37.764936,-122.419657,1,0,MISSION ST,20171114,MISSION ST 3447,A,07,15
288,2017,Y,20170712,4,919,1,0,3,S,81.0,N,37.8022,-122.40791,1,0,EMBARCADERO NORTH,20170810,GRANT AV,A,07,12
289,2017,Y,20170718,3,840,1,0,2,,0.0,Y,37.764853,-122.423103,1,0,16TH ST,20170809,ALBION,A,07,18
290,2017,Y,20170712,3,1948,1,0,3,,0.0,Y,37.787536,-122.436948,1,0,PINE ST,20170810,PIERCE ST,A,07,12
291,2017,Y,20170719,4,1218,1,0,3,,0.0,Y,37.719481,-122.447608,1,0,SAN JOSE AV,20170809,NIAGARA AV,A,07,19
292,2017,Y,20170704,3,2225,1,0,2,,0.0,Y,37.742019,-122.499262,1,0,TARAVAL ST,20170810,41ST AV,A,07,04
293,2017,Y,20170713,3,824,1,0,4,,0.0,Y,37.776228,-122.443134,1,0,FULTON ST,20170810,LYON ST,B,07,13
294,2017,Y,20170720,4,835,1,0,4,S,235.0,N,37.768149,-122.422214,1,0,VALENCIA ST,20170809,14TH ST,A,07,20
295,2017,Y,20170711,3,1915,1,0,2,,0.0,Y,37.777494,-122.416311,1,0,9TH ST,20170810,MARKET ST,A,07,11
296,2017,Y,20170716,3,1546,1,0,7,E,241.0,N,37.761277,-122.428368,1,0,18TH ST,20171120,CHURCH ST,A,07,16
297,2017,Y,20170707,3,1921,1,0,5,S,5.0,N,37.773334,-122.435775,1,0,SCOTT ST,20170810,OAK ST,A,07,07
298,2017,Y,20170713,4,1708,1,0,4,,0.0,Y,37.791626,-122.412471,1,0,CALIFORNIA ST,20170809,TAYLOR ST,A,07,13
299,2017,Y,20170707,2,1116,1,0,5,N,60.0,N,37.781239,-122.418801,1,0,POLK ST,20170810,GOLDEN GATE AV,A,07,07
300,2017,Y,20170709,4,900,1,0,7,,0.0,Y,37.761792,-122.44679,1,0,17TH ST,20170907,CLAYTON ST,A,07,09
301,2017,Y,20170707,3,600,1,0,5,W,25.0,N,37.713122,-122.409496,1,0,LELAND AV,20171102,DELTA ST,A,07,07
302,2017,Y,20170709,4,1330,1,0,7,N,53.0,N,37.761421,-122.42616,1,0,DOLORES ST,20170810,18TH ST,A,07,09
303,2017,Y,20170712,3,745,1,0,3,,0.0,Y,37.764463,-122.429771,1,0,SHARON ST,20170809,16TH ST,A,07,12
304,2017,Y,20170711,3,1032,1,0,2,,0.0,Y,37.765798,-122.407553,1,0,16TH ST,20170810,POTRERO AV,A,07,11
305,2017,Y,20170711,4,1924,1,0,2,N,8.0,N,37.78008,-122.420168,1,0,8TH ST,20171014,TOWNSEND,A,07,11
306,2017,Y,20170707,4,2350,1,0,5,,0.0,Y,37.7719,-122.432103,1,0,STEINER ST,20170809,HAIGHT ST,A,07,07
307,2017,Y,20170703,3,1350,1,0,1,N,105.0,N,37.767476,-122.433415,1,0,NOE ST,20170810,14TH ST,A,07,03
308,2017,Y,20170707,3,834,1,0,5,W,225.0,N,37.774979,-122.410075,2,0,FOLSOM ST,20170811,8TH ST,A,07,07
309,2017,Y,20170727,4,1300,1,0,4,,0.0,N,37.785006,-122.400483,1,0,3RD ST,20170809,HOWARD ST,A,07,27
310,2017,Y,20170712,3,957,1,0,3,,0.0,Y,37.793835,-122.392429,1,0,THE EMBARCADERO NORTH,20170811,MISSION ST,A,07,12
311,2017,Y,20170724,4,827,1,0,1,,0.0,Y,37.787031,-122.399973,1,0,NEW MONTGOMERY ST,20170809,MINNA ST,A,07,24
312,2017,Y,20170720,3,1845,1,0,4,E,114.0,N,37.743944,-122.422728,1,0,29TH ST,20170809,SAN JOSE AV,A,07,20
313,2017,Y,20170721,3,118,1,0,5,,0.0,Y,37.781447,-122.417165,1,0,GOLDEN GATE AV,20170809,LARKIN ST,A,07,21
314,2017,Y,20170715,3,1904,1,0,6,E,34.0,N,37.786429,-122.470056,1,0,LAKE ST,20170809,11TH AV,A,07,15
315,2017,Y,20170714,3,1910,1,0,5,,0.0,Y,37.78008,-122.420168,1,0,STEINER ST,20170809,MCALLISTER ST,A,07,14
316,2017,Y,20170723,4,1842,1,0,7,,0.0,Y,37.791836,-122.394954,1,0,MISSION ST,20170809,MAIN ST,A,07,23
317,2017,Y,20170714,4,1615,1,0,5,,0.0,-,37.78008,-122.420168,1,0,TERRY A FRANCOIS BL,20170809,TERRY A FRANCOIS BL 295,A,07,14
318,2017,Y,20170710,3,1530,1,0,1,W,150.0,N,37.770419,-122.443656,1,0,HAIGHT ST,20170815,CENTRAL AV,A,07,10
319,2017,Y,20170709,3,725,1,0,7,E,65.0,N,37.797407,-122.425449,1,0,GREEN ST,20170809,FRANKLIN ST,B,07,09
320,2017,Y,20170706,3,1127,1,0,4,,0.0,Y,37.782214,-122.41031,1,0,MARKET ST,20170809,GOLDEN GATE AV,A,07,06
321,2017,Y,20170725,3,1448,1,0,2,N,224.0,N,37.775537,-122.460667,1,0,3RD AV,20170810,CABRILLO ST,A,07,25
322,2017,Y,20170729,0,1530,0,0,6,,0.0,Y,37.763219,-122.423085,0,0,17TH ST,20170810,DEARBORN,A,07,29
323,2017,Y,20170714,4,1645,1,0,5,,0.0,Y,37.794674,-122.399579,1,0,EMBARCADERO SOUTH,20170810,HARRISON ST,A,07,14
324,2017,Y,20170725,0,1230,0,0,2,,0.0,Y,37.787608,-122.488365,0,0,EL CAMINO DEL MAR,20170815,28TH AV,A,07,25
325,2017,Y,20170707,2,925,0,0,5,,0.0,Y,37.77428,-122.404764,1,0,7TH ST,20170828,BRYANT ST,A,07,07
326,2017,Y,20170705,3,1710,0,0,3,E,250.0,N,37.783999,-122.408067,1,0,MARKET ST,20170828,5TH ST,A,07,05
327,2017,Y,20170711,4,940,1,0,2,,0.0,-,37.779562,-122.398142,1,0,4TH ST,20170906,BRYANT ST,A,07,11
328,2017,Y,20170730,2,115,1,0,7,,0.0,Y,37.765695,-122.470712,1,0,LINCOLN WY,20170906,FUNSTON AV,E,07,30
329,2017,Y,20170623,4,2330,1,0,5,,0.0,Y,37.758552,-122.463781,1,0,7TH AV,20170913,LAWTON ST,F,06,23
330,2017,Y,20170808,4,2017,1,0,2,,0.0,Y,37.769655,-122.449642,1,0,HAIGHT ST,20170914,BELVEDERE ST,A,08,08
331,2017,Y,20170803,3,810,1,0,4,,0.0,Y,37.792426,-122.397397,1,0,MARKET ST,20170914,BEALE ST,A,08,03
332,2017,Y,20170816,2,1736,1,0,3,,0.0,Y,37.777024,-122.412617,1,0,8TH ST,20170925,MINNA ST,A,08,16
333,2017,Y,20170811,4,1216,1,0,5,,0.0,Y,37.71649,-122.441003,1,0,GENEVA AV,20170915,MISSION ST,A,08,11
334,2017,Y,20170815,4,1830,1,0,2,W,75.0,N,37.80757,-122.40899,1,0,NORTHPOINT,20170927,GRANT AV,A,08,15
335,2017,Y,20170731,3,1820,1,0,1,E,185.0,N,37.773453,-122.427375,1,0,PAGE ST,20170912,BUCHANAN ST,A,07,31
336,2017,Y,20170711,4,1610,1,0,2,W,70.0,N,37.797497,-122.432213,1,0,UNION ST,20170915,BUCHANAN ST,A,07,11
337,2017,Y,20170828,3,1411,1,0,1,N,84.0,N,37.776382,-122.419424,1,0,VAN NESS AV,20180521,FELL ST,A,08,28
338,2017,Y,20170822,3,728,1,0,2,,0.0,Y,37.777024,-122.412617,1,0,8TH ST,20170915,MINNA ST,B,08,22
339,2017,Y,20170808,4,2040,1,0,2,,0.0,Y,37.778243,-122.393561,1,0,TOWNSEND ST,20170925,CLYDE ST,A,08,08
340,2017,Y,20170823,3,1430,1,0,3,,0.0,Y,37.783101,-122.419175,1,0,EDDY ST,20170915,POLK ST,A,08,23
341,2017,Y,20170831,4,1504,1,0,4,W,70.0,N,37.76597,-122.404639,1,0,16TH ST,20170915,VERMONT ST,A,08,31
342,2017,Y,20170803,3,1042,1,0,4,,0.0,Y,37.760539,-122.40903,1,0,YORK ST,20170929,19TH ST,A,08,03
343,2017,Y,20170802,4,1330,1,0,3,N,150.0,N,37.793835,-122.392429,1,0,THE EMBARCADERO S,20170929,MISSION ST,A,08,02
344,2017,Y,20170804,3,1051,1,0,5,,0.0,Y,37.781656,-122.415517,1,0,GOLDEN GATE AV,20170925,HYDE ST,A,08,04
345,2017,Y,20170726,4,1530,1,0,3,W,138.0,N,37.771001,-122.456923,1,0,JOHN F KENNEDY DR,20170925,CONSERVATORY DR,A,07,26
346,2017,Y,20170801,3,1300,1,0,2,,0.0,Y,37.786229,-122.409692,1,0,OFARRELL ST,20170925,MASON ST,A,08,01
347,2017,Y,20170804,4,1300,1,0,5,,0.0,Y,37.796027,-122.406649,1,0,GRANT AV,20170926,JACKSON ST,B,08,04
348,2017,Y,20170801,3,1746,1,0,2,,0.0,Y,37.771807,-122.401676,1,0,TOWNSEND ST,20170926,7TH ST,A,08,01
349,2017,Y,20170818,4,915,1,0,5,E,500.0,N,37.767736,-122.501806,1,0,JOHN F KENNEDY DR,20170925,CHAIN OF LAKES DR,B,08,18
350,2017,Y,20170809,4,747,1,0,3,,0.0,Y,37.779671,-122.423551,1,0,GOUGH ST,20170926,MCALLISTER ST,B,08,09
351,2017,Y,20170817,4,1412,0,0,4,E,223.0,N,37.783934,-122.412611,1,0,EDDY ST,20171005,JONES ST,A,08,17
352,2017,Y,20170801,4,1745,1,0,2,,10.0,N,37.782802,-122.41406,1,0,TURK ST,20170925,LEAVENWORTH ST,A,08,01
353,2017,Y,20170807,3,1340,1,0,1,,0.0,Y,37.782819,-122.393311,1,0,2ND ST,20170926,TABER PL,A,08,07
354,2017,Y,20170802,2,1019,1,0,3,,0.0,Y,37.806354,-122.415442,1,0,NORTH POINT ST,20170925,TAYLOR ST,A,08,02
355,2017,Y,20170809,3,1803,1,0,3,W,27.0,N,37.805082,-122.433881,1,0,MARINA BL,20170926,BEACH ST,A,08,09
356,2017,Y,20170825,4,2024,1,0,5,,0.0,Y,37.768149,-122.422214,1,0,VALENCIA ST,20170926,14TH ST,A,08,25
357,2017,Y,20170810,4,1852,1,0,4,S,138.0,N,37.768175,-122.41074,1,0,BRYANT ST,20170914,ALAMEDA ST,A,08,10
358,2017,Y,20170831,3,555,1,0,4,,0.0,Y,37.787343,-122.423428,1,0,FRANKLIN ST,20170914,SUTTER ST,A,08,31
359,2017,Y,20170820,3,1325,0,0,7,,0.0,Y,37.784628,-122.431305,1,0,WEBSTER ST,20170913,GEARY BL,A,08,20
360,2017,Y,20170827,3,1722,1,0,7,,0.0,Y,37.808138,-122.409099,1,0,THE EMBARCADERO NORTH,20170914,GRANT AV,A,08,27
361,2017,Y,20170827,3,1042,1,0,7,,0.0,Y,37.772085,-122.445734,1,0,OAK ST,20170914,MASONIC ST,A,08,27
362,2017,Y,20170822,2,1725,1,0,2,E,20.0,N,37.769786,-122.44859,1,0,HAIGHT ST,20170914,CLAYTON ST,A,08,22
363,2017,Y,20170830,4,1233,1,0,3,,0.0,Y,37.77307,-122.422046,1,0,MARKET ST,20170913,GOUGH ST,A,08,30
364,2017,Y,20170816,3,1424,1,0,3,,0.0,Y,37.755569,-122.41657,1,0,SOUTH VAN NESS AV,20170914,22ND ST,A,08,16
365,2017,Y,20170823,4,745,1,0,3,W,5.0,N,37.763986,-122.394492,1,0,MARIPOSA,20170913,3RD ST,-,08,23
366,2017,Y,20170815,4,820,1,0,2,W,95.0,N,37.739759,-122.419724,1,0,CORTLAND AV,20170914,ELSIE ST,A,08,15
367,2017,Y,20170816,3,1009,1,0,3,E,96.0,N,37.765214,-122.395567,1,0,17TH ST,20170913,SOUTH VAN NESS,A,08,16
368,2017,Y,20170813,4,1540,1,0,7,E,180.0,N,37.775721,-122.439669,1,0,GROVE ST,20170914,BRODERICK ST,A,08,13
369,2017,Y,20170831,2,726,1,0,4,,0.0,Y,37.749451,-122.411598,1,0,26TH ST,20170914,HARRISON ST,A,08,31
370,2017,Y,20170816,3,1038,0,0,3,,0.0,Y,37.783999,-122.408067,1,0,CYRIL MAGNIN ST,20170913,MARKET ST,A,08,16
371,2017,Y,20170809,4,1811,1,0,3,E,628.0,N,37.770885,-122.48982,1,0,JOHN F KENNEDY DR,20170913,30TH AV,A,08,09
372,2017,Y,20170829,4,1046,1,0,2,E,75.0,N,37.808211,-122.415805,1,0,JEFFERSON ST,20170927,TAYLOR ST,B,08,29
373,2017,Y,20170807,3,1852,0,0,1,,0.0,Y,37.777537,-122.391157,1,0,3RD ST,20170919,BERRY ST,A,08,07
374,2017,Y,20170824,3,1441,1,0,4,,0.0,Y,37.779029,-122.40186,1,0,HARRISON ST,20180518,5TH ST,A,08,24
375,2017,Y,20170812,4,606,1,0,6,,0.0,Y,37.771331,-122.510968,1,0,GREAT HWY,20180504,FULTON,A,08,12
376,2017,Y,20170813,4,111,1,0,7,E,450.0,N,37.782134,-122.396823,1,0,PERRY ST,20170925,3RD ST,A,08,13
377,2017,Y,20170626,4,1852,1,0,1,,0.0,Y,37.762888,-122.428529,1,0,CHURCH ST,20171025,17TH ST,-,06,26
378,2017,Y,20170907,3,1933,1,0,4,E,36.0,N,37.759794,-122.477965,1,0,KIRKHAM ST,20171023,20TH AV,A,09,07
379,2017,Y,20170901,4,1400,1,0,5,,0.0,Y,37.78818,-122.416833,1,0,SUTTER ST,20171023,HYDE ST,A,09,01
380,2017,Y,20170922,3,1615,1,0,5,S,12.0,N,37.778864,-122.429983,1,0,WEBSTER ST,20171023,MCALLISTER ST,A,09,22
381,2017,Y,20170905,3,1504,1,0,2,,0.0,Y,37.753,-122.406269,1,0,POTRERO AV,20171117,24TH ST,A,09,05
382,2017,Y,20170914,3,930,1,0,4,,0.0,Y,37.771116,-122.38941,1,0,MISSION BAY N,20171101,3RD ST,A,09,14
